Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
123271427424044,VR Designz,VR Designz,706,1
454711087923623,Team EJA - Marketing Events Digital,Team EJA - Marketing Events Digital,705,6
138991935961052,Bigdaddy Games,Bigdaddy Games,703,2
100932648282251,വാരപ്പെട്ടി,വാരപ്പെട്ടി,703,8
106315715544514,Chatrasi Rajesh,Rajesh Padmashali,703,2
102899199432076,enteduaa- എന്റെദുആ,These ads ran without a disclaimer,700,1
2070373969913311,TSR for Haridwar,TSR for Haridwar,700,1
107861223909616,Abhishek Ranjan,Praveen Pratap Singh,700,5
136354822894184,Powerlink Gorakhnath Official,Powerlink Gorakhnath Official,700,1
665529370173046,CSR Magazine - Corporate Social Focus,CSR Magazine - Corporate Social Focus,700,1
123584090669331,Asal Khabar,Asal Khabar,700,6
157411781636662,Hoodi Vijaykumar,Sharva Creative Communications,700,2
319846792031945,Apki Apni Party,Apki Apni Party,700,1
213418195981306,Debashish Samantaray,Debashish Samantaray,700,2
122223578475212,नेता जी,नेता जी,700,1
1109667252543497,Rajubaba Awale,Rajubaba Awale,700,1
206487895879638,YESGP - జిపి,YESGP - జిపి,700,2
731473113648682,Gautam Kumar - Bunty Yadav,Gautam Kumar - Bunty Yadav,700,1
244131789475187,Indian National Congress - Mira Bhayander - Mohammad Arif Mallick,Indian National Congress - Mira Bhayander - Mohammad Arif Mallick,700,3
104067861684029,Dalpat Kumar Meena,Dalpat Kumar Meena,700,2
101564641386325,Anand Bharose - आनंद भरोसे,Anand Bharose - आनंद भरोसे,700,2
110800303908267,Kuber Singh Gurjar,Kuber Singh Gurjar,699,7
103603222230844,Shri Dhanvantri Ayurveda Haryana,These ads ran without a disclaimer,699,1
110256798806480,Munirathna Youth Association,Munirathna Youth Association,699,1
100383946078550,Bjp Faridkot Lok Sabha,Bjp Faridkot Lok Sabha,699,7
108068407557136,श्री कुबेर राज गौ सेवा संगठन मध्यप्रदेश,श्री कुबेर राज गौ सेवा संगठन मध्यप्रदेश,699,2
691512817614601,"Berkshire Hathaway, Mentor C",These ads ran without a disclaimer,699,2
265883570701017,Gopal Singh Rai,Gopal Singh Rai,698,3
101193659331727,Freedom March,DesignBoxed,698,2
113011835222162,champion Guru,These ads ran without a disclaimer,698,1
180387798489734,Sunil Rajkonwar সুনীল ৰাজকোঁৱৰ,Sunil Rajkonwar সুনীল ৰাজকোঁৱৰ,697,7
102719738536097,Sudhakar Kushwaha,Sudhakar Kushwaha,697,8
573744892724885,Dhanesh Adlakha - BJP,Saffron Media Group,697,2
264390293982577,Punaram Seervi BJP,Punaram Seervi BJP,696,1
107877031615870,Ghanshyam P Virani,Ghanshyam P Virani,696,1
323493261938991,Rajan Teli,Acharya Election Management,696,2
102976545972360,Bhaskar Ray,Bhaskar Ray,696,1
107300401176257,With Karnataka Youth Congress,DesignBoxed,696,2
101567309671688,Niranjan Kumar Sinha,Niranjan Kumar Sinha,696,4
103189192178515,ಬಾ ಗುರೂ ವಿಷ್ಯ ತಿಳ್ಕೊಳೋಣ,ಬಾ ಗುರೂ ವಿಷ್ಯ ತಿಳ್ಕೊಳೋಣ,696,2
117242278034021,Sai Charan Reddy,Sai Charan Reddy,695,3
119137601277805,Rashtrawadi Navnirman Dal - RND,Rashtrawadi Navnirman Dal - RND,695,7
1948108058841829,KK Gupta,KK Gupta,695,5
100400335904344,Voice of Youths - ವಾಯ್ಸ್ ಆ ಯೌತ್ಸ್,Voice of Youths - ವಾಯ್ಸ್ ಆ ಯೌತ್ಸ್,694,2
301784563866891,Rajesh Rajpoot,Rajesh Rajpoot,694,1
275148702355536,Alle Prabhavathi,Race,694,4
156367660891799,Kawardha ki awaj,Kawardha ki awaj,694,4
100853316247177,Ponnudurai Anthony,Ponnudurai Anthony,694,2
122096773796007348,ಓಂ ಶ್ರೀ ಅಘೋರ ಕಾಳಿ ಜ್ಯೋತಿಷ್ಯ ಪೀಠo,These ads ran without a disclaimer,693,4
105009158082471,Parakram Rathore,Parakram Rathore,692,2
205173649354496,शिवहर की बेटी रितु जायसवाल,शिवहर की बेटी रितु जायसवाल,692,3
617582191631607,UNHCR India,These ads ran without a disclaimer,692,1
187313607986414,Ministry of Foreign Affairs of Japan,These ads ran without a disclaimer,692,1
125210799065812,Kottarakaramedia,Vsquare Digital World,692,1
377990196324850,Samrat Chakraborty,Makereasy,691,4
104641338460091,विधानसभा परसवाड़ा कांग्रेस,विधानसभा परसवाड़ा कांग्रेस,691,1
178172002037610,India Development Review - Hindi,These ads ran without a disclaimer,690,10
251498304715552,Arvind Arora,Arvind Arora,690,5
287683225711,UN Environment Programme,These ads ran without a disclaimer,689,1
107490691555589,9to9 Salon & Spa,9to9 Salon & Spa,689,2
106454922294843,Sureshpatel Dhakad,Sureshpatel Dhakad,688,4
257007000826923,Gqwea,These ads ran without a disclaimer,688,1
266685546539143,Hakki Pikki Adivasi Hair Oil,These ads ran without a disclaimer,688,1
114967603279390,MarathiActor.com,MarathiActor.com,688,7
282478791621406,I Support Prafulla Kumar Mallik,Think Digital,687,2
306742162528654,Adv Pankaj Dixit,Workforce Infotech,687,1
109348745262435,Kb Production Services,Kb Production Services,686,5
104429062553799,Digitalwayads.com,Digital Way,686,2
107082211907301,Vaishya Samaj Bharat,Vaishya Samaj Bharat,686,3
253003694566371,Gudey Raghu Naresh,Lohitha Digital Services,686,6
105962091814106,Keshwari Herbal Ayurveda,These ads ran without a disclaimer,685,2
332130020687535,Ali Mohammad Shaikh,Ali Mohammad Shaikh,685,5
102338699317660,Dr. Chaudhary Mujahid Husain,These ads ran without a disclaimer,684,1
262136126981447,enlightenedimaan,These ads ran without a disclaimer,684,1
215365288921761,Vijay Chaudhari,Vijay Chaudhari,684,4
288888920973359,Sudhir Sharma 2024,Equartis Technologies,683,1
1504520059778335,Shanjit RajKumar,These ads ran without a disclaimer,682,1
126196800886576,Dolby,These ads ran without a disclaimer,681,4
102870892175588,Anil Kumar Yadav,Anil Kumar Yadav,681,33
105769412280645,Namankan Adda,Namankan Adda,680,1
416472361777188,"KAMAL KISHOR "" COMMANDO""","KAMAL KISHOR "" COMMANDO""",679,1
618547888237817,Chinna Vasudeva Reddy,Chinna Vasudeva Reddy,679,1
100931599132399,Arun Sharma,Arun Sharma,679,1
117008776838790,MD Nehaluddin,MD Nehaluddin,678,3
106524155654701,T Krishna Prasad BJP,T Krishna Prasad BJP,678,1
112752281078205,Jignasha Thakore,Jignasha Thakore,678,1
2025671734395552,Kedardham Live,Kedardham Live,678,8
105824442271812,John Allen Ranganathan,John Allen Ranganathan,678,3
109163032226168,सुमित भैया,सुमित भैया,678,2
206066075925227,ଦକ୍ଷିଣଓଡ଼ିଶାର ଜନନାୟକ ଡ୍ର.ପ୍ରଦୀପ ପାଣିଗ୍ରାହୀ,ଦକ୍ଷିଣଓଡ଼ିଶାର ଜନନାୟକ ଡ୍ର.ପ୍ରଦୀପ ପାଣିଗ୍ରାହୀ,678,2
112424933514874,Satya Prakash Jrawta,Satya Prakash Jrawta,677,3
100534418537460,Deepak Kumar Shetty,Deepak Kumar Shetty,677,7
158734928232552,HavishInfotech,HavishInfotech,677,1
106169051897271,SBS Hospital Bhilai,SBS Hospital Bhilai,677,7
650677144953765,Avaada Group,These ads ran without a disclaimer,677,3
196355680227642,Office of Nana Patole,Office of Nana Patole,677,3
104360215260165,Bite Sized Dharma,These ads ran without a disclaimer,677,2
135947097097073,Jaspreet Singh Dahiya,Jaspreet Singh Dahiya,676,2
542084756141248,Bihar 24 News,Bihar 24 News,675,3
863753383656288,Kundlik Khande,Kundlik Khande,675,3
217834113597167,Kamal Art Gallery,Kamal Art Gallery,674,7
109434925135574,YK Wadewale,YK Wadewale,674,2
648188588683431,Qube TV,Qube TV,674,1
109046662141372,Political Junction,Political Junction,674,3
105547608826592,Makkam Bhupendra Sarkar,Aava De,674,1
102396845621693,Daily Prime News,Daily Prime News,674,6
103447758012594,Robert Bruce,These ads ran without a disclaimer,673,1
106353451263810,Gurjeet Singh Bedi - Shunty,Gurjeet Singh Bedi - Shunty,673,7
109996372048578,Rachana Ranade3,These ads ran without a disclaimer,673,9
114092066635378,Soumen Beltharia,Soumen Beltharia,672,1
223954404698374,Rajesh Kumar Yadav,Rajesh Kumar Yadav,672,9
161715970348227,Vipin Mishra,Vipin Mishra,672,1
107447474976086,ਪੰਜਾਬ ਨਿਊਜ਼,ਪੰਜਾਬ ਨਿਊਜ਼,672,7
172564046268392,Samiksha Gupta,Samiksha Gupta,670,5
108045421119762,Aam Aadmi Party- Ratnagiri,Aam Aadmi Party- Ratnagiri,670,1
2049813425070602,We Support Virender Rathore,We Support Virender Rathore,669,6
105216062339085,Paramjeet Singh Dang-सोशल ऐक्टिविस्ट,Paramjeet Singh Dang-सोशल ऐक्टिविस्ट,669,1
106112302594019,Mukka Sai Vikas Reddy,Mukka Sai Vikas Reddy,669,2
115684778112034,Office of MLA Prajakt Tanpure,Office of MLA Prajakt Tanpure,669,1
110940978043684,Sobar Khobor সবসময়,Sobar Khobor সবসময়,668,1
417029068349584,"ਪੰਜਾਬੀ ਵਿਰਸਾ, ਪੁਰਾਣਾ ਪੰਜਾਬ ਅਤੇ ਪੰਜਾਬੀਅਤ",These ads ran without a disclaimer,668,12
218449571360696,Carl A2,These ads ran without a disclaimer,668,1
102605392626777,Mira Kaur,These ads ran without a disclaimer,668,1
197681336772105,Audrey Reyes,These ads ran without a disclaimer,668,1
179923005198097,Indian Trading Investment,These ads ran without a disclaimer,668,2
265053046700816,kalpana_bhadana,These ads ran without a disclaimer,668,1
103579299473825,Namo my pm,Namo my pm,667,15
234500603069381,Ramoji Gowda - The Legend,Ramoji Gowda - The Legend,667,2
1034642453257468,Team Pramod Bhaya,Team Pramod Bhaya,667,11
112720078078762,Republic Haryana,Republic Haryana,666,2
122099733812007007,Paige Colton Certesio,These ads ran without a disclaimer,665,2
872732982840273,Saroj Sonkar विधायक- विधानसभा 282 बलहा,Saroj Sonkar विधायक- विधानसभा 282 बलहा,665,2
1559524440800397,Krutarth Dave,Krutarth Dave,665,4
143416935519240,Vertix Media,Vertix Media,664,2
482037161854137,Vaibhav Sadaphule - वैभव सदाफुले,Vaibhav Sadaphule - वैभव सदाफुले,664,9
602210093522102,Mo Chatrapur,Mo Chatrapur,663,1
118752781189073,Kamini Rathore,Kamini Rathore,663,13
117679921324247,Pracharwalaa,Pracharwalaa,662,6
102078009571684,Sun Ramanathan Official Fans Club,Sun Ramanathan Official Fans Club,662,1
110206583959875,Admission Mantra,Admission Mantra,661,1
111174678503723,Hakki Pikki Adivasi Karnataka Oil,These ads ran without a disclaimer,661,5
273768895827820,Mandada Anna,Deep Red Ink Consulting Pvt Ltd,661,6
2064919473827569,Ravindra Singh Hada Sintu,Ravindra Singh Hada Sintu,660,5
100458706355769,Happinest,Happinest,660,1
117187524625550,Adivasi Natural Herbal Hair oil,These ads ran without a disclaimer,660,3
275295859002820,Dr. Shivaji Kalge - डॉ. शिवाजी काळगे,These ads ran without a disclaimer,659,3
1584852588465216,Dr.Dinesh Yadav किशनगढबास विधानसभा,Dr.Dinesh Yadav किशनगढबास विधानसभा,658,6
173428009520531,Dr. Suheli Mehta,Lemon Dot Media Private Limited,658,1
111882815219274,Numan Mishra,Numan Mishra,658,6
885338631483194,आपणा भाभी सा,आपणा भाभी सा,657,6
245701158629244,Poonambenvoiceofjamnagar,Edmeta,657,4
179481795259717,Pankaj Thakur,Pankaj Thakur,656,3
322669378264446,Gouri Majhi for Nabarangpur,Gouri Majhi for Nabarangpur,655,7
324163870929743,Shyam Steel Industries Ltd.,These ads ran without a disclaimer,655,1
104670494932811,Amul Odisha,These ads ran without a disclaimer,655,1
104989281595612,Dinesh Anand Production,Dinesh Anand Production,655,1
115676318279841,Gurmeet Singh,Gurmeet Singh,654,6
100633521530791,I Support Indurikar Maharaj,I Support Indurikar Maharaj,654,6
1690773167673752,R-wood Media,R-wood Media,654,3
101023001955974,Deepak Banka,Deepak Banka,654,2
102106419382955,பா.ஜ.க மதுரை மேற்கு மாவட்டம்,Nachiyarammal Enterprises,654,2
162623017137719,Gyanendra Giri,Gyanendra Giri,653,9
110809375202195,Umesh Jat BJYM,Umesh Jat BJYM,653,48
258640607530666,INA,These ads ran without a disclaimer,652,2
194476327278883,SGS,These ads ran without a disclaimer,652,1
1974890332764107,Lokmat News - Hindi,Lokmat News - Hindi,651,4
207690715760256,Umakant Sharma MLA,Digitix Media,650,3
113195633482664,Nitesh Bhardwaj,Nitesh Bhardwaj,650,2
724742004554989,Anil Sharma,Anil Sharma,650,4
100544389180441,"Vikesh Upadhyay ""विक्की""","Vikesh Upadhyay ""विक्की""",650,2
111292608712654,World School Summit,These ads ran without a disclaimer,649,1
102030635529636,Subhash Vyapari AAP,Subhash Vyapari AAP,649,13
125334087132905,Bhagwati Sharma - Bhupendra,Bhagwati Sharma - Bhupendra,649,3
532323443916706,Dr Shazad Malik Fan CLUB,Dr Shazad Malik Fan CLUB,648,12
584465518747562,Rajyamajha News 24 -राज्यमाझा न्यूज-२४,Rajyamajha News 24 -राज्यमाझा न्यूज-२४,648,3
1748399465374316,Suresh Singh,Kinex Technologies,648,6
1923088424569789,Anmol Suvichar,Anmol Suvichar,647,8
248533371677192,Raj Kumar Sharma Sirsa INC,Raj Kumar Sharma Sirsa INC,646,11
110559005289966,Er Sahil Singh Rajput,Er Sahil Singh Rajput,646,3
110349856983017,Impreet Singh Bakshi,Impreet Singh Bakshi,646,9
317486995438891,আমার ভালোবাসার শহর আলিপুরদুয়ায়,আমার ভালোবাসার শহর আলিপুরদুয়ায়,645,7
101246054672090,Vikash Boxer Yadav,Vikash Boxer Yadav,645,2
288945590971815,V Ewaste Recycling,These ads ran without a disclaimer,642,1
100678788517252,Godrej Locks,These ads ran without a disclaimer,642,1
101919325776268,K+S,These ads ran without a disclaimer,642,1
248492308506194,Schneider Electric,These ads ran without a disclaimer,641,1
109457227622956,Janta Express Br News,Janta Express Br News,641,6
101956456314854,Loan Store,Loan Store,641,9
336933163394951,Yogendra Singh Koklakhedi,Yogendra Singh Koklakhedi,640,1
110931450260591,Yudhvir Chairman,Yudhvir Chairman,640,1
293227277198635,समर्थक वरुण गाँधी,Digiway EMedia Solutions Private Ltd,639,3
411726792519565,Gursharn S Sohal,Gursharn S Sohal,639,3
194890380719317,Fazilpuria Fans Club,Fazilpuria Universe,638,3
104380522522154,Durgveda Rohit Jadhav - दुर्गवेडा रोहित जाधव,Durgveda Rohit Jadhav - दुर्गवेडा रोहित जाधव,638,2
114291514933964,Anil Biswal,Anil Biswal,638,6
105647064878417,Zila Muzaffarpur,Zila muzaffarpur,637,3
121450784547879,MensXP,These ads ran without a disclaimer,636,1
101202422393662,Gurupadeshwar shivacharya - गुरुपादेश्वर शिवाचार्य,Gurupadeshwar shivacharya - गुरुपादेश्वर शिवाचार्य,635,2
214520121739123,Chandrashekhar  Agrawal,Chandrashekhar  Agrawal,635,4
100587698954392,Sunil Sachdeva,Sunil Sachdeva,634,2
112033631819190,Haq news hindi,Haq news hindi,634,1
221438351062357,Ranchi For Sanjay,All Axis MediaTech,634,4
212077175493162,Tata Power,These ads ran without a disclaimer,634,6
117191197923064,BNN Benipatti,Easy Social,633,4
169420226252601,Empower magic transform freedom,These ads ran without a disclaimer,633,3
260297773843481,Dr sudheer kumar BRS,Shirisha Digital,633,2
110928172034803,Himachal travel package,These ads ran without a disclaimer,632,2
867878219970807,NutriOrg,These ads ran without a disclaimer,632,1
105264874536296,Anurag Malik,Anurag Malik,632,2
191515347375238,Patricia Coffee,These ads ran without a disclaimer,632,2
129925940201684,Gagnant भारत,Gagnant भारत,632,1
187224327956733,Hankook Tire Global,These ads ran without a disclaimer,631,2
103894321342814,Shubham Kumar Tripathi,Shubham Kumar Tripathi,631,2
201045503828772,Q Da Fool,These ads ran without a disclaimer,631,1
109745578463529,TV7 News,TV7 News,630,2
155964965111842,Sanjay Thakur,Sanjay Thakur,630,7
113819898294213,BJP Connect India,BJP Connect India,630,2
234611369741330,सामाजिक न्याय नवलोक पार्टी Navlok Party,सामाजिक न्याय नवलोक पार्टी Navlok Party,629,4
214194651776150,Bangalore Graduates' Constituency - Club,Bangalore Graduates' Constituency - Club,629,3
120094767864140,Job Hiring,These ads ran without a disclaimer,627,1
177155652890939,Mohd Sadiq  मोहम्मद सादिक़,Mohd Sadiq  मोहम्मद सादिक़,626,6
104523205724442,The Freedom News,The Freedom News,626,1
108654165455053,jeetsportswear,These ads ran without a disclaimer,626,2
226414157231884,Mithra Abhishek Krishna,Mithra Abhishek Krishna,626,4
164430480076420,சுயேட்சை  வேட்பாளர் எம். தனலட்சுமி,சுயேட்சை  வேட்பாளர் எம். தனலட்சுமி,626,1
103969608738224,Sona VVS,These ads ran without a disclaimer,625,1
436826960480,Infosys,These ads ran without a disclaimer,623,1
104359157970666,Swasthya Sambad,Swasthya Sambad,623,1
278784531975953,जितेंद्र कुमार,Anshumaan Singh,623,2
149670945057680,Moss Brendan,These ads ran without a disclaimer,623,3
289391381271797,आपका-सुशील वाडिया,आपका-सुशील वाडिया,622,3
